Index	Reagents	Products	Rule	Energy Change
10111_0	['C(C)(C(C(C(CO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CO)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-40.48
10112_0	['C(C)(C(C(C(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-49.51
10113_0	['C(C)(C(C(C(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CO)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-49.51
10114_0	['C(C(C(C=O)O)O)(C(C)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(C)O)N)O)O)=O']	Strecker Degradation, CC	-52.53
10115_0	['C(C(C(C=O)O)O)(C(C)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(C)O)N)O)O)=O']	Strecker Degradation, CC	-52.53
10116_0	['C(C(C(C=O)O)O)(C(C)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(C(C)O)N)O)O)=O']	Strecker Degradation, CC	-48.78
10117_0	['C(C(C(C=O)O)O)(C(C)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(C(C)O)N)O)O)=O']	Strecker Degradation, CC	-40.48
10118_0	['C(C(C(C=O)O)O)(C(C)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(C)O)N)O)O)=O']	Strecker Degradation, CC	-49.51
10119_0	['C(CC(C(C(CO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10120_0	['C(CC(C(C(CO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10121_0	['C(CC(C(C(CO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-48.78
10122_0	['C(CC(C(C(CO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-40.48
10123_0	['C(CC(C(C(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CO)N)O)O)=O']	Strecker Degradation, CC	-49.51
10125_0	['C(CNC)(C(CO)O)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CNC)C(CO)O)=O']	Strecker Degradation, CC	4.09
10126_0	['C(CNC)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNCC(C(CO)O)N']	Strecker Degradation, CC	-24.96
10127_0	['C(CNC)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'CNCC(C(CO)O)N']	Strecker Degradation, CC	-24.96
10128_0	['C(CNC)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'CNCC(C(CO)O)N']	Strecker Degradation, CC	-21.21
10129_0	['C(CNC)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'CNCC(C(CO)O)N']	Strecker Degradation, CC	-12.91
10130_0	['C(CNC)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'CNCC(C(CO)O)N']	Strecker Degradation, CC	-21.93
10131_0	['C(C(C(CO)O)O)(C(CO)NC)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNC(CO)C(C(C(CO)O)O)N']	Strecker Degradation, CC	-24.96
10132_0	['C(C(C(CO)O)O)(C(CO)NC)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'CNC(CO)C(C(C(CO)O)O)N']	Strecker Degradation, CC	-24.96
10133_0	['C(C(C(CO)O)O)(C(CO)NC)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'CNC(CO)C(C(C(CO)O)O)N']	Strecker Degradation, CC	-21.21
10134_0	['C(C(C(CO)O)O)(C(CO)NC)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'CNC(CO)C(C(C(CO)O)O)N']	Strecker Degradation, CC	-12.91
10135_0	['C(C(C(CO)O)O)(C(CO)NC)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'CNC(CO)C(C(C(CO)O)O)N']	Strecker Degradation, CC	-21.93
10136_0	['C(CC(C(C(CO)O)=O)NC)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CO)O)N)NC)=O']	Strecker Degradation, CC	-24.96
10137_0	['C(CC(C(C(CO)O)=O)NC)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(C(CO)O)N)NC)=O']	Strecker Degradation, CC	-24.96
10138_0	['C(CC(C(C(CO)O)=O)NC)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CO)O)N)NC)=O']	Strecker Degradation, CC	-21.21
10139_0	['C(CC(C(C(CO)O)=O)NC)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CO)O)N)NC)=O']	Strecker Degradation, CC	-12.91
10140_0	['C(CC(C(C(CO)O)=O)NC)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CO)O)N)NC)=O']	Strecker Degradation, CC	-21.93
10141_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)O)(CC(CNC)N)=O']	Strecker Degradation, CC	-24.96
10142_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNC)(CC(C(CO)O)N)=O']	Strecker Degradation, CC	-52.53
10143_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)O)(CC(CNC)N)=O']	Strecker Degradation, CC	-24.96
10144_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CNC)(CC(C(CO)O)N)=O']	Strecker Degradation, CC	-52.53
10145_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)O)(CC(CNC)N)=O']	Strecker Degradation, CC	-21.21
10146_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CNC)(CC(C(CO)O)N)=O']	Strecker Degradation, CC	-48.78
10147_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)O)(CC(CNC)N)=O']	Strecker Degradation, CC	-12.91
10148_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CNC)(CC(C(CO)O)N)=O']	Strecker Degradation, CC	-40.48
10149_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)O)(CC(CNC)N)=O']	Strecker Degradation, CC	-21.93
10150_0	['C(C(CO)O)(CC(CNC)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNC)(CC(C(CO)O)N)=O']	Strecker Degradation, CC	-49.51
10151_0	['C(C(CC(C(CO)=O)NC)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(CO)N)NC)O)=O']	Strecker Degradation, CC	-24.96
10152_0	['C(C(CC(C(CO)=O)NC)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CC(C(CO)N)NC)O)=O']	Strecker Degradation, CC	-24.96
10153_0	['C(C(CC(C(CO)=O)NC)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CC(C(CO)N)NC)O)=O']	Strecker Degradation, CC	-21.21
10154_0	['C(C(CC(C(CO)=O)NC)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CC(C(CO)N)NC)O)=O']	Strecker Degradation, CC	-12.91
10155_0	['C(C(CC(C(CO)=O)NC)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CO)N)NC)O)=O']	Strecker Degradation, CC	-21.93
10156_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CNC)N)O)(CCO)=O']	Strecker Degradation, CC	-24.96
10157_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNC)(C(C(CCO)N)O)=O']	Strecker Degradation, CC	-52.53
10158_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CNC)N)O)(CCO)=O']	Strecker Degradation, CC	-24.96
10159_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CNC)(C(C(CCO)N)O)=O']	Strecker Degradation, CC	-52.53
10160_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CNC)N)O)(CCO)=O']	Strecker Degradation, CC	-21.21
10161_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CNC)(C(C(CCO)N)O)=O']	Strecker Degradation, CC	-48.78
10162_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CNC)N)O)(CCO)=O']	Strecker Degradation, CC	-12.91
10163_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CNC)(C(C(CCO)N)O)=O']	Strecker Degradation, CC	-40.48
10164_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CNC)N)O)(CCO)=O']	Strecker Degradation, CC	-21.93
10165_0	['C(CCO)(C(C(CNC)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNC)(C(C(CCO)N)O)=O']	Strecker Degradation, CC	-49.51
10166_0	['C(C(C(C(CCO)NC)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCO)NC)N)O)=O']	Strecker Degradation, CC	-24.96
10167_0	['C(C(C(C(CCO)NC)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CCO)NC)N)O)=O']	Strecker Degradation, CC	-24.96
10168_0	['C(C(C(C(CCO)NC)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CCO)NC)N)O)=O']	Strecker Degradation, CC	-21.21
10169_0	['C(C(C(C(CCO)NC)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CCO)NC)N)O)=O']	Strecker Degradation, CC	-12.91
10170_0	['C(C(C(C(CCO)NC)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCO)NC)N)O)=O']	Strecker Degradation, CC	-21.93
10171_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CO)(CC(C(CNC)N)O)=O']	Strecker Degradation, CC	-24.96
10172_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNC)(C(CC(CO)N)O)=O']	Strecker Degradation, CC	-52.53
10173_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CO)(CC(C(CNC)N)O)=O']	Strecker Degradation, CC	-24.96
10174_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CNC)(C(CC(CO)N)O)=O']	Strecker Degradation, CC	-52.53
10175_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CO)(CC(C(CNC)N)O)=O']	Strecker Degradation, CC	-21.21
10176_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CNC)(C(CC(CO)N)O)=O']	Strecker Degradation, CC	-48.78
10177_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CO)(CC(C(CNC)N)O)=O']	Strecker Degradation, CC	-12.91
10178_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CNC)(C(CC(CO)N)O)=O']	Strecker Degradation, CC	-40.48
10179_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CO)(CC(C(CNC)N)O)=O']	Strecker Degradation, CC	-21.93
10180_0	['C(CC(C(CNC)=O)O)(CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNC)(C(CC(CO)N)O)=O']	Strecker Degradation, CC	-49.51
10181_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10182_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNC)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-52.53
10183_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C)(C(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10184_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CNC)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-52.53
10185_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C)(C(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-21.21
10186_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CNC)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-48.78
10187_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C)(C(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-12.91
10188_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CNC)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-40.48
10189_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-21.93
10190_0	['C(C(C(C(CNC)=O)O)O)(C)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNC)(C(C(C(C)N)O)O)=O']	Strecker Degradation, CC	-49.51
10191_0	['C(C(C(C=O)O)O)(C(C)NC)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(C)NC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10192_0	['C(C(C(C=O)O)O)(C(C)NC)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(C)NC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10193_0	['C(C(C(C=O)O)O)(C(C)NC)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(C(C)NC)N)O)O)=O']	Strecker Degradation, CC	-21.21
10194_0	['C(C(C(C=O)O)O)(C(C)NC)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(C(C)NC)N)O)O)=O']	Strecker Degradation, CC	-12.91
10195_0	['C(C(C(C=O)O)O)(C(C)NC)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(C)NC)N)O)O)=O']	Strecker Degradation, CC	-21.93
10196_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10197_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-24.96
10198_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-21.21
10199_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-12.91
10200_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CNC)N)O)O)=O']	Strecker Degradation, CC	-21.93
10202_0	['C(CNCC(O)=O)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CCO)CC(C=O)=O)=O']	Strecker Degradation, CC	-18.37
10204_0	['C(CNCC(O)=O)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CCC(C=O)=O)CO)=O']	Strecker Degradation, CC	-26.55
10206_0	['C(CNCC(O)=O)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CNC(C)C(CC(C=O)=O)O)=O']	Strecker Degradation, CC	-26.55
10208_0	['C(CNCC(O)=O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CC=O)CC(CO)=O)=O']	Strecker Degradation, CC	-18.37
10210_0	['C(CNCC(O)=O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(CO)NCC=O)(CC=O)=O']	Strecker Degradation, CC	-26.55
10212_0	['C(CNCC(O)=O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(CC=O)NCC=O)O)=O']	Strecker Degradation, CC	61.04
10214_0	['C(CNCC(O)=O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C)NCC=O)O)(CC=O)=O']	Strecker Degradation, CC	17.57
10216_0	['C(CNCC(O)=O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(CC=O)NCC=O)O)=O']	Strecker Degradation, CC	-13.73
10218_0	['C(CNCC(O)=O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C=O', 'C(C)(CC(C(C=O)O)NCC=O)=O']	Strecker Degradation, CC	4.09
10220_0	['C(CNCC(O)=O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C)NCC=O)(C(C=O)O)=O']	Strecker Degradation, CC	-83.5
10222_0	['C(CNCC(O)=O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CCC(C(C=O)O)NCC=O)=O']	Strecker Degradation, CC	-26.55
10224_0	['C(CNCC(O)=O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(CC(C=O)O)NCC=O)=O']	Strecker Degradation, CC	-18.37
10226_0	['C(CNCC(O)=O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CNC(C=CCO)C(C=O)O)=O']	Strecker Degradation, CC	44.67
10228_0	['C(CNCC(O)=O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(C=CC=O)C(CO)O)=O']	Strecker Degradation, CC	4.09
10230_0	['C(CNCC(O)=O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(C=C)NCC=O)O)O)=O']	Strecker Degradation, CC	4.09
10232_0	['C(CNCC(O)=O)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C=CC(CO)NCC=O)O)=O']	Strecker Degradation, CC	-26.55
10233_0	['C(CNCC(O)=O)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNCC(C(CO)O)N)(O)=O']	Strecker Degradation, CC	-24.96
10234_0	['C(CNCC(O)=O)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CNCC(C(CO)O)N)(O)=O']	Strecker Degradation, CC	-24.96
10235_0	['C(CNCC(O)=O)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CNCC(C(CO)O)N)(O)=O']	Strecker Degradation, CC	-21.21
10236_0	['C(CNCC(O)=O)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CNCC(C(CO)O)N)(O)=O']	Strecker Degradation, CC	-12.91
10237_0	['C(CNCC(O)=O)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNCC(C(CO)O)N)(O)=O']	Strecker Degradation, CC	-21.93
10238_0	['C(CNC)(C(C(C(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNCC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-24.96
10239_0	['C(CNC)(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'CNCC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-24.96
10240_0	['C(CNC)(C(C(C(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'CNCC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-21.21
10241_0	['C(CNC)(C(C(C(CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'CNCC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-12.91
10242_0	['C(CNC)(C(C(C(CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'CNCC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-21.93
10243_0	['C(CO)(CC(C(CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CO)N)O)O)O']	Strecker Degradation, CC	-52.53
10244_0	['C(CO)(CC(C(CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CC(CO)N)O)O)O']	Strecker Degradation, CC	-52.53
10245_0	['C(CO)(CC(C(CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CC(CO)N)O)O)O']	Strecker Degradation, CC	-48.78
10246_0	['C(CO)(CC(C(CO)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CC(CO)N)O)O)O']	Strecker Degradation, CC	-40.48
