Index	Reagents	Products	Rule	Energy Change
9735_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(CO)NC)O)=O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CO)NC)O)(CCN)=O']	Strecker Degradation, HC	-45.41
9736_0	['C(C(CO)N)(O)=O', 'C(C(C(CC(CO)NC)=O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CN)O)(CC(CO)NC)=O']	Strecker Degradation, HC	-1.28
9737_0	['C(C(CO)N)(O)=O', 'C(CC(C=O)NC)(C(CO)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)O)(CC(CN)NC)=O']	Strecker Degradation, HC	-30.66
9738_0	['C(C(CO)N)(O)=O', 'C(CC(C=O)O)(C(CNC)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CNC)O)(CC(CN)O)=O']	Strecker Degradation, HC	-58.23
9739_0	['C(C(CO)N)(O)=O', 'C(C(C(C(CCO)=O)O)NC)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CN)NC)O)(CCO)=O']	Strecker Degradation, HC	-30.66
9740_0	['C(C(CO)N)(O)=O', 'C(C(C(C=O)O)O)(CCNC)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CN)O)O)(CCNC)=O']	Strecker Degradation, HC	-58.23
9741_0	['C(C(CO)N)(O)=O', 'C(C(C(CC(CO)=O)NC)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CO)(CC(C(CN)O)NC)=O']	Strecker Degradation, HC	-58.23
9742_0	['C(C(CO)N)(O)=O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-58.23
9743_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-58.23
9744_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCN)O)NC)O)=O']	Strecker Degradation, HC	-58.23
9745_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-58.23
9746_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCN)NC)O)O)=O']	Strecker Degradation, HC	-58.23
9747_0	['C(C(CO)N)(O)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CNC(CO)C(CN)O)(O)=O']	Strecker Degradation, HC	-58.23
9748_0	['C(C(CO)N)(O)=O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	['C(CO)=O', 'C(=O)=O', 'CNC(C(C(CO)O)O)C(CN)O']	Strecker Degradation, HC	-58.23
9749_0	['C(C(CO)N)(O)=O', 'C(C1(CC(C(CO)O1)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C1C(CC(CN)(O)O1)O)O']	Strecker Degradation, HC	-58.23
9750_0	['C(C(CO)N)(O)=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C1C(C(C(CCN)(O)O1)O)O']	Strecker Degradation, HC	-58.23
9751_0	['C(C(CO)N)(O)=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C1C(CC(C(CN)O)(O)O1)O']	Strecker Degradation, HC	-58.23
9752_0	['C(C(CO)N)(O)=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C1(CC(C(CN)O1)O)O)O']	Strecker Degradation, HC	-58.23
9753_0	['C(C(CO)N)(O)=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'CC1(C(C(C(CN)O1)O)O)O']	Strecker Degradation, HC	-58.23
9754_0	['C(C(CO)N)(O)=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C1(CC(C(C(CN)O)O1)O)O']	Strecker Degradation, HC	-58.23
9755_0	['C(C(CO)N)(O)=O', 'C(C1(CC(C(CO1)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C1C(C(CC(CN)(O)O1)O)O']	Strecker Degradation, HC	-58.23
9756_0	['C(C(CO)N)(O)=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C1(CC(C(C(CN)O1)O)O)O']	Strecker Degradation, HC	-58.23
9757_0	['C(C(CO)N)(O)=O', 'C(CC(C(C(CO)O)O)N)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCN)N)O)O)O']	Strecker Degradation, HC	-58.23
9758_0	['C(C(CO)N)(O)=O', 'C(C(C(CC(CO)O)N)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CN)O)N)O)O']	Strecker Degradation, HC	-58.23
9759_0	['C(C(CO)N)(O)=O', 'C(C(CC(C(CO)O)N)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CC(CN)O)N)O)O']	Strecker Degradation, HC	-58.23
9760_0	['C(C(CO)N)(O)=O', 'C(C(C(C(CCO)N)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CN)O)O)N)O']	Strecker Degradation, HC	-58.23
9761_0	['C(C(CO)N)(O)=O', 'C(C(C(CC(CO)N)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CN)O)O)N)O']	Strecker Degradation, HC	-58.23
9762_0	['C(C(CO)N)(O)=O', 'C(C(C(C(C(C)N)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'CC(C(C(C(CN)O)O)O)N']	Strecker Degradation, HC	-58.23
9763_0	['C(C(CO)N)(O)=O', 'C(C(C(C(CCN)O)O)O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCN)O)O)O)N']	Strecker Degradation, HC	-58.23
9764_0	['C(CN)(O)=O', 'C(C1C(C(C(C1O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C1C(C(C(C1O)O)O)O)N']	Strecker Degradation, HC	-31.42
9765_0	['C(CN)(O)=O', 'C(C(C=O)O)(O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)(O)=O']	Strecker Degradation, HC	-43.46
9766_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(O)=O']	Strecker Degradation, HC	-31.42
9767_0	['C(CN)(O)=O', 'C(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)O']	Strecker Degradation, HC	-31.42
9768_0	['C(CN)(O)=O', 'C(C(C(C(C(CO)O)O)=O)CO)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)O)O)(C(CO)CN)=O']	Strecker Degradation, HC	-31.42
9769_0	['C(CN)(O)=O', 'C(C(C(C(CO)C(CO)O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)(C(CO)C(CO)O)=O']	Strecker Degradation, HC	-31.42
9770_0	['C(CN)(O)=O', 'C(C(CO)C(C=O)O)(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(C(CO)C(CN)O)=O']	Strecker Degradation, HC	-31.42
9771_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(C(CO)CO)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(C(CO)CO)=O']	Strecker Degradation, HC	-31.42
9772_0	['C(CN)(O)=O', 'C(C(C(C(C(CO)=O)CO)O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(C(CO)C(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9773_0	['C(CN)(O)=O', 'C(C(CO)O)(CC(C(C=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9774_0	['C(CN)(O)=O', 'C(C(C(C(C=O)O)O)O)(CCO)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CN)O)O)O)(CCO)=O']	Strecker Degradation, HC	-31.42
9775_0	['C(CN)(O)=O', 'C(C(CO)C(C(C(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9776_0	['C(CN)(O)=O', 'C(C(CO)C(C(C(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(C(CO)CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9777_0	['C(CN)(O)=O', 'C(CC(CO)=O)=O']	['C(=O)=O', 'C=O', 'C(CO)(CCN)=O']	Strecker Degradation, HC	-23.23
9779_0	['C(CN)(O)=O', 'C(C(CC(CO)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
9780_0	['C(CN)(O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9782_0	['C(CN)(O)=O', 'C(CC(C=O)O)=O']	['C(=O)=O', 'C=O', 'C(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
9783_0	['C(CN)(O)=O', 'C(CC(C=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CCN)O)=O']	Strecker Degradation, HC	-31.42
9784_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9785_0	['C(CN)(O)=O', 'C(C)=O']	['C(=O)=O', 'C=O', 'CCN']	Strecker Degradation, HC	-31.58
9786_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CCN)O)(C(CO)O)=O']	Strecker Degradation, HC	-31.42
9787_0	['C(CN)(O)=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(C(CC(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9788_0	['C(CN)(O)=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CCO)O)(C(CN)O)=O']	Strecker Degradation, HC	-31.42
9789_0	['C(CN)(O)=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9790_0	['C(CN)(O)=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CC(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9791_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(C(C)O)=O']	Strecker Degradation, HC	-31.42
9792_0	['C(CN)(O)=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(C(C(CCN)O)O)=O']	Strecker Degradation, HC	-31.42
9793_0	['C(CN)(O)=O', 'C(CNC)=O']	['C(=O)=O', 'C=O', 'CNCCN']	Strecker Degradation, HC	-31.42
9794_0	['C(CN)(O)=O', 'C(C(C(C(C(CO)O)O)O)NC)=O']	['C(=O)=O', 'C=O', 'CNC(CN)C(C(C(CO)O)O)O']	Strecker Degradation, HC	-3.84
9795_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)=O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(C(CCN)NC)=O']	Strecker Degradation, HC	-0.77
9796_0	['C(CN)(O)=O', 'C(C(CC(C(CO)=O)NC)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(C(CC(CN)O)NC)=O']	Strecker Degradation, HC	-31.42
9797_0	['C(CN)(O)=O', 'C(C(C(C(CCO)NC)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)(C(CCO)NC)=O']	Strecker Degradation, HC	-31.42
9798_0	['C(CN)(O)=O', 'C(C(CC(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-31.42
9799_0	['C(CN)(O)=O', 'C(C(CC(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(C(CC(CN)NC)O)O)=O']	Strecker Degradation, HC	-3.84
9800_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(C(C)NC)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(C(C)NC)=O']	Strecker Degradation, HC	-31.42
9801_0	['C(CN)(O)=O', 'C(CC(C(C(CNC)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CNC)(C(C(CCN)O)O)=O']	Strecker Degradation, HC	-31.42
9802_0	['C(CN)(O)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNCCN)(O)=O']	Strecker Degradation, HC	-31.42
9803_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)O)O)O']	Strecker Degradation, HC	-31.42
9804_0	['C(CN)(O)=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)O)O)O']	Strecker Degradation, HC	-31.42
9805_0	['C(CN)(O)=O', 'C(CC(C(C(C(O)=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)O)O)(O)=O']	Strecker Degradation, HC	-31.42
9806_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)O)(O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)O)O)(O)=O']	Strecker Degradation, HC	-31.42
9807_0	['C(CN)(O)=O', 'C(C1(C(C(CC1O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C1(C(C(CC1O)O)O)O)N']	Strecker Degradation, HC	-31.42
9808_0	['C(CN)(O)=O', 'C(C(C(CO)O)(C(CO)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)(C(CO)O)O)O)O']	Strecker Degradation, HC	-31.42
9809_0	['C(CN)(O)=O', 'C(C(C=O)(C(CO)O)O)(O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Strecker Degradation, HC	-31.42
9810_0	['C(CN)(O)=O', 'C(C(C(CO)O)(C(C(O)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	-31.42
9811_0	['C(CN)(O)=O', 'C(C(CO)(C(CO)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-31.42
9812_0	['C(CN)(O)=O', 'C(CC(C(CO)(C(CO)O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-31.42
9813_0	['C(CN)(O)=O', 'C(C(C(CC(CO)O)=O)(CO)O)=O']	['C(=O)=O', 'C=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-31.42
9814_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)(CO)O)=O']	['C(=O)=O', 'C=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-31.42
9815_0	['C(CN)(O)=O', 'C(C(CO)(C(C(CCO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-31.42
9816_0	['C(CN)(O)=O', 'C(C(CO)(C(C=O)O)O)(CCO)=O']	['C(=O)=O', 'C=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9817_0	['C(CN)(O)=O', 'C(C(CO)(C(CC(CO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9818_0	['C(CN)(O)=O', 'C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9819_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9820_0	['C(CN)(O)=O', 'C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9821_0	['C(CN)(O)=O', 'C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-31.42
9822_0	['C(CN)(O)=O', 'C(C(CO)(CC(C(CO)O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	-31.42
9823_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)NC)=O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)O)NC)(CCN)=O']	Strecker Degradation, HC	-23.23
9824_0	['C(CN)(O)=O', 'C(C(C(CC(CO)O)=O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(CN)NC)(CC(CO)O)=O']	Strecker Degradation, HC	-31.42
9825_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)NC)=O']	['C(=O)=O', 'C=O', 'C(C(CO)NC)(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
9826_0	['C(CN)(O)=O', 'C(C(C(C=O)O)NC)(CCO)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)NC)(CCO)=O']	Strecker Degradation, HC	-0.77
9827_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)NC)O)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-31.42
9828_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)O)N)=O']	['C(=O)=O', 'C=O', 'C(C(C(CC(CN)N)O)O)O']	Strecker Degradation, HC	-3.84
9829_0	['C(CN)(O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(CCN)O)=O)=O']	Strecker Degradation, HC	-31.42
9830_0	['C(CN)(O)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(=O)=O', 'C=O', 'C(C(CCN)=O)(CCO)=O']	Strecker Degradation, HC	-23.23
9831_0	['C(CN)(O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C=O', 'C(CCN)(CC(CO)=O)=O']	Strecker Degradation, HC	-31.42
9833_0	['C(CN)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(CCN)=O)O)=O']	Strecker Degradation, HC	-18.59
9834_0	['C(CN)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(CCN)O)=O)=O']	Strecker Degradation, HC	-31.42
9835_0	['C(CN)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)(CC(C)=O)=O']	Strecker Degradation, HC	-39.6
9836_0	['C(CN)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CCC=O)(C(CN)O)=O']	Strecker Degradation, HC	-31.42
9837_0	['C(CN)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CCCN)=O)O)=O']	Strecker Degradation, HC	-88.37
9838_0	['C(CN)(O)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C)=O)(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
9839_0	['C(CN)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(CC(CN)O)=O)=O']	Strecker Degradation, HC	-31.42
9840_0	['C(CN)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C=O)O)(CCN)=O']	Strecker Degradation, HC	-23.23
9841_0	['C(CN)(O)=O', 'C(CC1C(C(C(O)O1)O)O)=O']	['C(=O)=O', 'C=O', 'C1(C(C(C(CCN)O1)O)O)O']	Strecker Degradation, HC	-31.42
9842_0	['C(CN)(O)=O', 'C(CC(C(C(CN)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)O)O)N']	Strecker Degradation, HC	-31.42
9844_0	['C(CN)(O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CN)=CC(C(CO)O)=O']	Strecker Degradation, HC	-31.42
9845_0	['C(CN)(O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C=CC(C(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
9846_0	['C(CN)(O)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CN)O)=CC(CO)=O']	Strecker Degradation, HC	-31.42
9847_0	['C(CN)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)=CC=O']	Strecker Degradation, HC	-31.42
9848_0	['C(CN)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C=CCN)O)O)=O']	Strecker Degradation, HC	-31.42
9849_0	['C(CN)(O)=O', 'C(C(C(CO)NC)O)=O']	['C(=O)=O', 'C=O', 'CNC(CO)C(CN)O']	Strecker Degradation, HC	-31.42
9850_0	['C(CN)(O)=O', 'C(CC(C(C(CO)NC)O)=O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)NC)O)(CCN)=O']	Strecker Degradation, HC	-18.59
9852_0	['C(CN)(O)=O', 'C(CC(C=O)NC)(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(CC(CN)NC)=O']	Strecker Degradation, HC	-3.84
9853_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CNC)O)=O']	['C(=O)=O', 'C=O', 'C(C(CNC)O)(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
9854_0	['C(CN)(O)=O', 'C(C(C(C(CCO)=O)O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)NC)O)(CCO)=O']	Strecker Degradation, HC	-3.84
9855_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(CCNC)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(CCNC)=O']	Strecker Degradation, HC	-31.42
9856_0	['C(CN)(O)=O', 'C(C(C(CC(CO)=O)NC)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(CC(C(CN)O)NC)=O']	Strecker Degradation, HC	-31.42
9857_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-31.42
9858_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-31.42
9859_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)NC)O)=O']	Strecker Degradation, HC	-31.42
9860_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-31.42
9861_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)NC)O)O)=O']	Strecker Degradation, HC	-31.42
9862_0	['C(CN)(O)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CO)C(CN)O)(O)=O']	Strecker Degradation, HC	-31.42
9863_0	['C(CN)(O)=O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	['C(=O)=O', 'C=O', 'CNC(C(C(CO)O)O)C(CN)O']	Strecker Degradation, HC	-31.42
9864_0	['C(CN)(O)=O', 'C(C1(CC(C(CO)O1)O)O)=O']	['C(=O)=O', 'C=O', 'C(C1C(CC(CN)(O)O1)O)O']	Strecker Degradation, HC	-31.42
9865_0	['C(CN)(O)=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(=O)=O', 'C=O', 'C1C(C(C(CCN)(O)O1)O)O']	Strecker Degradation, HC	-31.42
9866_0	['C(CN)(O)=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(=O)=O', 'C=O', 'C1C(CC(C(CN)O)(O)O1)O']	Strecker Degradation, HC	-31.42
9867_0	['C(CN)(O)=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(=O)=O', 'C=O', 'C(C1(CC(C(CN)O1)O)O)O']	Strecker Degradation, HC	-31.42
9868_0	['C(CN)(O)=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(=O)=O', 'C=O', 'CC1(C(C(C(CN)O1)O)O)O']	Strecker Degradation, HC	-31.42
9869_0	['C(CN)(O)=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(=O)=O', 'C=O', 'C1(CC(C(C(CN)O)O1)O)O']	Strecker Degradation, HC	-31.42
9870_0	['C(CN)(O)=O', 'C(C1(CC(C(CO1)O)O)O)=O']	['C(=O)=O', 'C=O', 'C1C(C(CC(CN)(O)O1)O)O']	Strecker Degradation, HC	-31.42
9871_0	['C(CN)(O)=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(=O)=O', 'C=O', 'C1(CC(C(C(CN)O1)O)O)O']	Strecker Degradation, HC	-31.42
9872_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)N)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)N)O)O)O']	Strecker Degradation, HC	-31.42
9873_0	['C(CN)(O)=O', 'C(C(C(CC(CO)O)N)O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CN)O)N)O)O']	Strecker Degradation, HC	-31.42
9874_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)N)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CC(CN)O)N)O)O']	Strecker Degradation, HC	-31.42
9875_0	['C(CN)(O)=O', 'C(C(C(C(CCO)N)O)O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)O)N)O']	Strecker Degradation, HC	-31.42
9876_0	['C(CN)(O)=O', 'C(C(C(CC(CO)N)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CN)O)O)N)O']	Strecker Degradation, HC	-31.42
9877_0	['C(CN)(O)=O', 'C(C(C(C(C(C)N)O)O)O)=O']	['C(=O)=O', 'C=O', 'CC(C(C(C(CN)O)O)O)N']	Strecker Degradation, HC	-31.42
9878_0	['C(CN)(O)=O', 'C(C(C(C(CCN)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)O)O)N']	Strecker Degradation, HC	-31.42
