3750_0	['C1(COCC(C(C1O)O)O)=O']	['O', 'C1(COCC(CC1O)=O)=O']	Elimination + enol to keto
3752_0	['C1(C(O)OCC(C(C1)O)O)=O']	['O', 'C1(CCOC(C(C1)=O)O)=O']	Elimination + enol to keto
3754_0	['C1(C(O)OCC(C(C1)O)O)=O']	['O', 'C1(COC(C(CC1)=O)O)=O']	Elimination + enol to keto
3756_0	['C1(C(C(COC(C1)O)O)O)=O']	['O', 'C1(C(CC(O)OCC1)=O)=O']	Elimination + enol to keto
3758_0	['C1(C(C(COC(C1)O)O)O)=O']	['O', 'C1(CC(OCC(C1)=O)O)=O']	Elimination + enol to keto
3759_0	['C1(C(C(O)OCC(C1)O)O)=O']	['O', 'C1(CC(CC(CO1)O)=O)=O']	Elimination + enol to keto
3760_0	['C1(C(C(O)OCC(C1)O)O)=O']	['O', 'C1(C(COCC(C1)O)=O)=O']	Elimination + enol to keto
3761_0	['C1(C(COC(C(C1)O)O)O)=O']	['O', 'C1(CCC(OCC1O)=O)=O']	Elimination + enol to keto
3762_0	['C1(C(COC(C(C1)O)O)O)=O']	['O', 'C1(C(COCC(C1)=O)O)=O']	Elimination + enol to keto
3763_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CC(C(CCO1)=O)O)=O']	Elimination + enol to keto
3764_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CCOCC(C1O)=O)=O']	Elimination + enol to keto
3765_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CCOC(C(C1)=O)O)=O']	Elimination + enol to keto
3766_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(C(CC(O)OCC1)=O)=O']	Elimination + enol to keto
3767_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(CC(CC(CO1)=O)O)=O']	Elimination + enol to keto
3768_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(COCC(CC1O)=O)=O']	Elimination + enol to keto
3769_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(COC(C(CC1)=O)O)=O']	Elimination + enol to keto
3770_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(CC(OCC(C1)=O)O)=O']	Elimination + enol to keto
3772_0	['C(C(CO)O)=CC(C=O)=O']	['O', 'C(C(C=CC(C)=O)=O)=O']	Elimination + enol to keto
3774_0	['C(C(CO)O)=CC(C=O)=O']	['O', 'C(CC=CC(C=O)=O)=O']	Elimination + enol to keto
3776_0	['C(C=CC(C(CO)O)=O)=O']	['O', 'C(C=CC(C(C)=O)=O)=O']	Elimination + enol to keto
3778_0	['C(C=CC(C(CO)O)=O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination + enol to keto
3780_0	['C(C(C(C(C=C)=O)O)O)=O']	['O', 'C=CC(CC(C=O)=O)=O']	Elimination + enol to keto
3782_0	['C(C(C(C(C=C)=O)O)O)=O']	['O', 'C(CC(C(C=C)=O)=O)=O']	Elimination + enol to keto
3784_0	['C(C(C(C=CC=O)O)O)=O']	['O', 'C(CC(C=O)=O)=CC=O']	Elimination + enol to keto
3785_0	['C(C(C(C=CC=O)O)O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination + enol to keto
3787_0	['C(C(C(CO)O)O)(N)=CC=O']	['O', 'C(C(N)=CC=O)(CCO)=O']	Elimination + enol to keto
3789_0	['C(C(C(CO)O)O)(N)=CC=O']	['O', 'C(CO)(CC(N)=CC=O)=O']	Elimination + enol to keto
3791_0	['C(C(C(CO)O)O)(N)=CC=O']	['O', 'C(C)(C(C(N)=CC=O)O)=O']	Elimination + enol to keto
3793_0	['C(C(C(CO)O)O)(N)=CC=O']	['O', 'C(CC(C(N)=CC=O)O)=O']	Elimination + enol to keto
3795_0	['C(C(C(N)=CC(CO)O)O)=O']	['O', 'C(C(C(N)=CC(C)=O)O)=O']	Elimination + enol to keto
3797_0	['C(C(C(N)=CC(CO)O)O)=O']	['O', 'C(CC=C(C(C=O)O)N)=O']	Elimination + enol to keto
3798_0	['C(CO)(C(C(C(CO)O)N)O)=O']	['O', 'C(C)(C(C(C(CO)=O)O)N)=O']	Elimination + enol to keto
3799_0	['C(CO)(C(C(C(CO)O)N)O)=O']	['O', 'C(CC(C(C(CO)=O)O)N)=O']	Elimination + enol to keto
3800_0	['C(CN)(C(C(C(CO)O)N)O)=O']	['O', 'C(C)(C(C(C(CN)=O)O)N)=O']	Elimination + enol to keto
3801_0	['C(CN)(C(C(C(CO)O)N)O)=O']	['O', 'C(CC(C(C(CN)=O)O)N)=O']	Elimination + enol to keto
3802_0	['C(C(CC(C(CO)O)N)=O)=O']	['O', 'C(C)(C(CC(C=O)=O)N)=O']	Elimination + enol to keto
3804_0	['C(C(CC(C(CO)O)N)=O)=O']	['O', 'C(CC(CC(C=O)=O)N)=O']	Elimination + enol to keto
3806_0	['C(CC(C=O)N)(C(CO)O)=O']	['O', 'C(C(CC(C(C)=O)=O)N)=O']	Elimination + enol to keto
3807_0	['C(CC(C=O)N)(C(CO)O)=O']	['O', 'C(CC(CC(C=O)N)=O)=O']	Elimination + enol to keto
3809_0	['C(C(C(C=O)O)O)(CCN)=O']	['O', 'C(CCN)(CC(C=O)=O)=O']	Elimination + enol to keto
3811_0	['C(C(C(C=O)O)O)(CCN)=O']	['O', 'C(CC(C(CCN)=O)=O)=O']	Elimination + enol to keto
3812_0	['C(CC(C(C(C=O)O)O)N)=O']	['O', 'C(CC(CC(C=O)=O)N)=O']	Elimination + enol to keto
3813_0	['C(CC(C(C(C=O)O)O)N)=O']	['O', 'C(CC(C(CC=O)N)=O)=O']	Elimination + enol to keto
3814_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(CC(CO1)O)=O']	Elimination + enol to keto
3816_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(COCC1O)=O']	Elimination + enol to keto
3818_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(C(O)OCC1)=O']	Elimination + enol to keto
3819_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(COC(C1)O)=O']	Elimination + enol to keto
3821_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C(C1C(C(C(CO)O1)O)O)=O']	Elimination + enol to keto
3823_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)OC(CO)C1O)=O']	Elimination + enol to keto
3825_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)(O)OC(CO)C1)=O']	Elimination + enol to keto
3827_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)OC(CO)(C1)O)=O']	Elimination + enol to keto
3829_0	['C(C1C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(CN)OC(CO)C1O)=O']	Elimination + enol to keto
3831_0	['C(C1C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(CN)(O)OC(CO)C1)=O']	Elimination + enol to keto
3833_0	['C(C1C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(CO)OC(CN)(C1)O)=O']	Elimination + enol to keto
3835_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1C(C(CO1)O)=O)=O']	Elimination + enol to keto
3837_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1(C(CCO1)=O)O)=O']	Elimination + enol to keto
3839_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1(CC(CO1)=O)O)=O']	Elimination + enol to keto
3841_0	['C(C(C1(CC(CO1)O)O)O)=O']	['O', 'C(C(C1CC(CO1)O)=O)=O']	Elimination + enol to keto
3843_0	['C(C1C(CC(CO)(O1)O)O)=O']	['O', 'C(C1C(CC(C=O)O1)O)=O']	Elimination + enol to keto
3845_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C(C1C(CC(C)(O1)O)=O)=O']	Elimination + enol to keto
3847_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C1(CC(C=O)OC1(C)O)=O']	Elimination + enol to keto
3849_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C(C1C(C(C(C)O1)=O)O)=O']	Elimination + enol to keto
3851_0	['C(C(C1C(C(C(O)O1)O)N)O)O']	['O', 'C1(CC(C(C(CO)O)O1)N)=O']	Elimination + enol to keto
3852_0	['C(C(C1C(C(C(O)O1)O)N)O)O']	['O', 'C1(COC(C(CO)O)C1N)=O']	Elimination + enol to keto
3854_0	['C(C(C1C(C(C(O)O1)O)N)O)O']	['O', 'C(C)(C1C(C(C(O1)O)O)N)=O']	Elimination + enol to keto
3856_0	['C(C(C1C(C(C(O)O1)O)N)O)O']	['O', 'C(CC1C(C(C(O)O1)O)N)=O']	Elimination + enol to keto
3858_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C(C1C(C(C(CO1)O)O)O)=O']	Elimination + enol to keto
3860_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(CO)OCC(C1O)O)=O']	Elimination + enol to keto
3862_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(CO)(O)OCC(C1)O)=O']	Elimination + enol to keto
3864_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(COC(CO)(C1)O)O)=O']	Elimination + enol to keto
3866_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(C(CO)(O)OCC1)O)=O']	Elimination + enol to keto
3868_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(COC(CO)(C(C1)O)O)=O']	Elimination + enol to keto
3870_0	['C1C(C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(CN)OCC(C1O)O)=O']	Elimination + enol to keto
3872_0	['C1C(C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(CN)(O)OCC(C1)O)=O']	Elimination + enol to keto
3874_0	['C1C(C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(COC(CN)(C1)O)O)=O']	Elimination + enol to keto
3876_0	['C1C(C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(C(C(CN)(O)OCC1)O)=O']	Elimination + enol to keto
3878_0	['C1C(C(C(C(CN)(O)O1)O)O)O']	['O', 'C1(COC(C(C1)O)(CN)O)=O']	Elimination + enol to keto
3880_0	['C(C1(CC(C(CO1)O)O)O)=O']	['O', 'C1(CC(C=O)(O)OCC1)=O']	Elimination + enol to keto
3882_0	['C(C1(CC(C(CO1)O)O)O)=O']	['O', 'C(C1(CCC(CO1)=O)O)=O']	Elimination + enol to keto
3884_0	['C(C1C(C(CC(O1)O)O)O)=O']	['O', 'C(C1C(CCC(O1)O)=O)=O']	Elimination + enol to keto
3886_0	['C(C1C(C(CC(O1)O)O)O)=O']	['O', 'C1(CC(C=O)OC(C1)O)=O']	Elimination + enol to keto
3888_0	['C(C1C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(CC(C(C(CO)O1)O)N)=O']	Elimination + enol to keto
3889_0	['C(C1C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(COC(CO)C(C1N)O)=O']	Elimination + enol to keto
3891_0	['C1C(C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(CC(C(C(CO1)O)O)N)=O']	Elimination + enol to keto
3892_0	['C1C(C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(COCC(C(C1N)O)O)=O']	Elimination + enol to keto
3893_0	['C1C(C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(C(C(C(O)OCC1)O)N)=O']	Elimination + enol to keto
3895_0	['C1C(C(C(C(C(O)O1)O)N)O)O']	['O', 'C1(COC(C(C(C1)N)O)O)=O']	Elimination + enol to keto
3897_0	['C1(C(C(C(C(CO)O)O1)O)O)=O']	['O', 'C1(C(CC(C(CO)O)O1)=O)=O']	Elimination + enol to keto
3899_0	['C1(C(C(C(C(CO)O)O1)O)O)=O']	['O', 'C1(CC(C(C(CO)O)O1)=O)=O']	Elimination + enol to keto
3901_0	['C1(C(C(C(C(CO)O)O1)O)O)=O']	['O', 'C1(C(C(C(C(C)=O)O1)O)O)=O']	Elimination + enol to keto
3903_0	['C1(C(C(C(C(CO)O)O1)O)O)=O']	['O', 'C(CC1C(C(C(O1)=O)O)O)=O']	Elimination + enol to keto
3905_0	['C1(C(C(C(C(CO)O1)O)O)O)=O']	['O', 'C1(C(CC(C(CO)O1)O)=O)=O']	Elimination + enol to keto
3907_0	['C1(C(C(C(C(CO)O1)O)O)O)=O']	['O', 'C1(CC(C(C(CO)O1)O)=O)=O']	Elimination + enol to keto
3909_0	['C1(C(C(C(C(CO)O1)O)O)O)=O']	['O', 'C1(C(C(CC(CO)O1)=O)O)=O']	Elimination + enol to keto
3911_0	['C1(C(C(C(C(CO)O1)O)O)O)=O']	['O', 'C1(CC(C(OC1CO)=O)O)=O']	Elimination + enol to keto
3913_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(C(CC(C(CO1)O)O)=O)=O']	Elimination + enol to keto
3915_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(CC(C(C(CO1)O)O)=O)=O']	Elimination + enol to keto
3917_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(C(C(CC(CO1)O)=O)O)=O']	Elimination + enol to keto
3919_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(CC(C(OCC1O)=O)O)=O']	Elimination + enol to keto
3921_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(C(C(C(OCC1)=O)O)O)=O']	Elimination + enol to keto
3923_0	['C1(C(C(C(C(CO1)O)O)O)O)=O']	['O', 'C1(C(C(CC(CO1)=O)O)O)=O']	Elimination + enol to keto
3925_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C1C(C(C(C=1CO)=O)O)O']	Elimination2
3927_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C=C1C(C(C(C1O)O)O)=O']	Elimination2
3928_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1C(C(C(C(C=1)=O)O)O)O']	Elimination2
3930_0	['C(C1C(C(C(C1O)O)O)O)=O']	['O', 'C1C(C(C(C=1C=O)O)O)O']	Elimination2
3932_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(C(CO)O)O)=CC(O)=O']	Elimination2
3933_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(C=CC(CO)O)O)(O)=O']	Elimination2
3934_0	['C(C(CC(CO)=O)O)=O']	['O', 'C(C=CC(CO)=O)=O']	Elimination2
3935_0	['C(C(CCO)=O)=O']	['O', 'C=CC(C=O)=O']	Elimination2
3936_0	['C(CO)(CCO)=O']	['O', 'C=CC(CO)=O']	Elimination2
3937_0	['C(CC(C=O)O)=O']	['O', 'C(C=CC=O)=O']	Elimination2
3939_0	['C(C(C(CO)O)O)(C(CN)O)=O']	['O', 'C(N)=CC(C(C(CO)O)O)=O']	Elimination2
3939_1	['C(C(C(CO)O)O)(C(CN)O)=O']	['O', 'C(N)=CC(C(C(CO)O)O)=O']	Dehydration of Amines
3940_0	['C(CC(C(C(CO)O)=O)O)=O']	['O', 'C(C=CC(C(CO)O)=O)=O']	Elimination2
3941_0	['C(C(CO)=O)(CC(CO)O)=O']	['O', 'C(CO)=CC(C(CO)=O)=O']	Elimination2
3942_0	['C(C(C(CC(CO)O)O)=O)=O']	['O', 'C(C(CO)O)=CC(C=O)=O']	Elimination2
3943_0	['C(C(C(CC(CO)O)O)=O)=O']	['O', 'C(C(C(C=O)=O)O)=CCO']	Elimination2
3944_0	['C(C(CC(C(CO)=O)O)O)=O']	['O', 'C(CO)(C(C=CC=O)O)=O']	Elimination2
3945_0	['C(C(CC(C(CO)=O)O)O)=O']	['O', 'C(C(C=CC(CO)=O)O)=O']	Elimination2
3946_0	['C(CCO)(C(C(CO)=O)O)=O']	['O', 'C(CO)(C(C(C=C)=O)O)=O']	Elimination2
3947_0	['C(C(C(C(CCO)O)=O)O)=O']	['O', 'C(C(C(C=CCO)=O)O)=O']	Elimination2
3948_0	['C(C(C(C(CCO)O)=O)O)=O']	['O', 'C(C(C(C(C=C)O)=O)O)=O']	Elimination2
3949_0	['C(CO)(C(CC(CO)=O)O)=O']	['O', 'C(C=CC(CO)=O)(CO)=O']	Elimination2
3950_0	['C(C(C(CC(C=O)O)O)O)=O']	['O', 'C(C(C=CC(C=O)O)O)=O']	Elimination2
3951_0	['C(C(C(CC(C=O)O)O)O)=O']	['O', 'C(C(C(C=CC=O)O)O)=O']	Elimination2
3952_0	['C(C(C(C=O)O)O)(C(C)O)=O']	['O', 'C(C(C(C(C=C)=O)O)O)=O']	Elimination2
3953_0	['C(CC(C(C(CO)=O)O)O)=O']	['O', 'C(CO)(C(C=CC=O)O)=O']	Elimination2
3954_0	['C(CO)(C(C(C(CO)O)O)N)=O']	['O', 'C(C(CO)O)=C(C(CO)=O)N']	Elimination2
3954_1	['C(CO)(C(C(C(CO)O)O)N)=O']	['O', 'C(C(CO)O)=C(C(CO)=O)N']	Dehydration of Amines
3956_0	['C(C(C(C(C(CO)O)O)O)N)=O']	['O', 'C(C(C(CO)O)O)=C(C=O)N']	Elimination2
3956_1	['C(C(C(C(C(CO)O)O)O)N)=O']	['O', 'C(C(C(CO)O)O)=C(C=O)N']	Dehydration of Amines
3958_0	['C(C(C(CO)O)O)(C(CO)N)=O']	['O', 'C=C(C(C(C(CO)O)O)=O)N']	Elimination2
3958_1	['C(C(C(CO)O)O)(C(CO)N)=O']	['O', 'C=C(C(C(C(CO)O)O)=O)N']	Dehydration of Amines
3959_0	['C(C(CN)=O)(CC(CO)O)=O']	['O', 'C(CO)=CC(C(CN)=O)=O']	Elimination2
3960_0	['C(C(C(CC(CO)O)N)=O)=O']	['O', 'C(C(C(C=O)=O)N)=CCO']	Elimination2
3961_0	['C(C(CC(C(CO)=O)N)O)=O']	['O', 'C(CO)(C(C=CC=O)N)=O']	Elimination2
3962_0	['C(CCO)(C(C(CN)=O)O)=O']	['O', 'C(CN)(C(C(C=C)=O)O)=O']	Elimination2
3963_0	['C(C(C(C(CCO)N)=O)O)=O']	['O', 'C(C(C(C(C=C)N)=O)O)=O']	Elimination2
3964_0	['C(CN)(C(CC(CO)=O)O)=O']	['O', 'C(C=CC(CN)=O)(CO)=O']	Elimination2
3965_0	['C(C(CC(C(C=O)O)O)N)=O']	['O', 'C(C(C=CC(C=O)N)O)=O']	Elimination2
3966_0	['C(CC(C(C(CN)=O)O)O)=O']	['O', 'C(CN)(C(C=CC=O)O)=O']	Elimination2
3967_0	['C(CN)(C(C(C(CO)O)O)N)=O']	['O', 'C(C(CO)O)=C(C(CN)=O)N']	Elimination2
3967_1	['C(CN)(C(C(C(CO)O)O)N)=O']	['O', 'C(C(CO)O)=C(C(CN)=O)N']	Dehydration of Amines
3968_0	['C(CO)(CC(C(CO)O)O)=O']	['O', 'C(C(CO)O)=CC(CO)=O']	Elimination2
3969_0	['C(C(C(CO)O)O)(CCO)=O']	['O', 'C=CC(C(C(CO)O)O)=O']	Elimination2
3970_0	['C(C(CO)O)(CC(CO)O)=O']	['O', 'C(CO)=CC(C(CO)O)=O']	Elimination2
3971_0	['C(CC(C(C(CO)O)O)O)=O']	['O', 'C(C(C(CO)O)O)=CC=O']	Elimination2
3972_0	['C(C(C(C(CCO)O)O)O)=O']	['O', 'C(C(C(C=CCO)O)O)=O']	Elimination2
3974_0	['C(C(C(C(CCO)O)O)O)=O']	['O', 'C(C(C(C(C=C)O)O)O)=O']	Elimination2
3975_0	['C(C(C(C(C(CO)O)N)O)O)O']	['O', 'C(CO)=C(C(C(CO)O)O)N']	Elimination2
3975_1	['C(C(C(C(C(CO)O)N)O)O)O']	['O', 'C(CO)=C(C(C(CO)O)O)N']	Dehydration of Amines
3976_0	['C(C(C(C(C(CO)O)N)O)O)O']	['O', 'C(C(CO)O)=C(C(CO)O)N']	Elimination2
3976_1	['C(C(C(C(C(CO)O)N)O)O)O']	['O', 'C(C(CO)O)=C(C(CO)O)N']	Dehydration of Amines
3977_0	['C(C(CC(C(CO)O)O)=O)(O)=O']	['O', 'C(C(CO)O)=CC(C(O)=O)=O']	Elimination2
3978_0	['C(C(C(CC(CO)O)=O)O)(O)=O']	['O', 'C(C(C(C=CCO)=O)O)(O)=O']	Elimination2
3979_0	['C(CC(C(O)=O)O)(C(CO)O)=O']	['O', 'C(C=CC(C(CO)O)=O)(O)=O']	Elimination2
3980_0	['C(C(C(C(O)=O)O)O)(CCO)=O']	['O', 'C(C(C(C(C=C)=O)O)O)(O)=O']	Elimination2
3981_0	['C(C(C(CC(CO)=O)O)O)(O)=O']	['O', 'C(C(C=CC(CO)=O)O)(O)=O']	Elimination2
3982_0	['C(CC(C(C(C(O)=O)O)O)O)=O']	['O', 'C(C(C(C=CC=O)O)O)(O)=O']	Elimination2
3983_0	['C(CC(C(C(C=O)O)O)O)(O)=O']	['O', 'C(C(C(C=CC(O)=O)O)O)=O']	Elimination2
3984_0	['C(C(C(C(C(CO)O)O)N)O)(O)=O']	['O', 'C(C(C(CO)O)O)(N)=CC(O)=O']	Elimination2
3984_1	['C(C(C(C(C(CO)O)O)N)O)(O)=O']	['O', 'C(C(C(CO)O)O)(N)=CC(O)=O']	Dehydration of Amines
3985_0	['C(C(C(C(C(CO)O)O)N)O)(O)=O']	['O', 'C(C(C(N)=CC(CO)O)O)(O)=O']	Elimination2
3985_1	['C(C(C(C(C(CO)O)O)N)O)(O)=O']	['O', 'C(C(C(N)=CC(CO)O)O)(O)=O']	Dehydration of Amines
3986_0	['C1(CC(C(C1(CO)O)O)O)=O']	['O', 'C1C(C(C(C=1)=O)(CO)O)O']	Elimination2
3987_0	['C(C1(C(C(CC1O)O)O)O)=O']	['O', 'C(C1(C(C=CC1O)O)O)=O']	Elimination2
3989_0	['C(C1(C(C(CC1O)O)O)O)=O']	['O', 'C(C1(C=CC(C1O)O)O)=O']	Elimination2
3991_0	['C(CC(C(C(CO)O)N)=O)=O']	['O', 'C(CC(C(N)=CCO)=O)=O']	Elimination2
3991_1	['C(CC(C(C(CO)O)N)=O)=O']	['O', 'C(CC(C(N)=CCO)=O)=O']	Dehydration of Amines
3992_0	['C(C(C(CC(CO)O)=O)N)=O']	['O', 'C(C(C(C=CCO)=O)N)=O']	Elimination2
3993_0	['C(CC(C=O)O)(C(CO)N)=O']	['O', 'C(C=CC(C(CO)N)=O)=O']	Elimination2
3995_0	['C(CC(C=O)O)(C(CO)N)=O']	['O', 'C(C(CC(C(N)=C)=O)O)=O']	Elimination2
3995_1	['C(CC(C=O)O)(C(CO)N)=O']	['O', 'C(C(CC(C(N)=C)=O)O)=O']	Dehydration of Amines
3996_0	['C(C(C(C=O)O)N)(CCO)=O']	['O', 'C(C(N)=CC=O)(CCO)=O']	Elimination2
3996_1	['C(C(C(C=O)O)N)(CCO)=O']	['O', 'C(C(N)=CC=O)(CCO)=O']	Dehydration of Amines
3997_0	['C(C(C(C=O)O)N)(CCO)=O']	['O', 'C(C(C(C(C=C)=O)N)O)=O']	Elimination2
3999_0	['C(C(C(C(C(C)=O)N)O)O)=O']	['O', 'C(C(C=C(C(C)=O)N)O)=O']	Elimination2
3999_1	['C(C(C(C(C(C)=O)N)O)O)=O']	['O', 'C(C(C=C(C(C)=O)N)O)=O']	Dehydration of Amines
4000_0	['C(CCO)(CC(C=O)=O)=O']	['O', 'C=CC(CC(C=O)=O)=O']	Elimination2
4001_0	['C(C)(C(CC(C=O)=O)O)=O']	['O', 'C(C(C=CC(C)=O)=O)=O']	Elimination2
4002_0	['C(CC(CC(C=O)=O)O)=O']	['O', 'C(CC=CC(C=O)=O)=O']	Elimination2
4003_0	['C(CC(CC(C=O)=O)O)=O']	['O', 'C(CC(C=O)=O)=CC=O']	Elimination2
4004_0	['C(CC(C(CCO)=O)=O)=O']	['O', 'C(CC(C(C=C)=O)=O)=O']	Elimination2
4005_0	['C(CC(C(CC=O)O)=O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination2
4006_0	['C(C(CC(C(C)=O)=O)O)=O']	['O', 'C(C=CC(C(C)=O)=O)=O']	Elimination2
4007_0	['C(CC(CC(C=O)O)=O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination2
4008_0	['C(C(C(CC(CO)=O)N)O)=O']	['O', 'C(CO)(CC(N)=CC=O)=O']	Elimination2
4008_1	['C(C(C(CC(CO)=O)N)O)=O']	['O', 'C(CO)(CC(N)=CC=O)=O']	Dehydration of Amines
4009_0	['C(C(C(C(C(C)=O)O)N)O)=O']	['O', 'C(C)(C(C(N)=CC=O)O)=O']	Elimination2
4009_1	['C(C(C(C(C(C)=O)O)N)O)=O']	['O', 'C(C)(C(C(N)=CC=O)O)=O']	Dehydration of Amines
4010_0	['C(C(C(C(C(C)=O)O)N)O)=O']	['O', 'C(C(C(N)=CC(C)=O)O)=O']	Elimination2
4010_1	['C(C(C(C(C(C)=O)O)N)O)=O']	['O', 'C(C(C(N)=CC(C)=O)O)=O']	Dehydration of Amines
4011_0	['C(CC(C(C(C=O)O)N)O)=O']	['O', 'C(CC(C(N)=CC=O)O)=O']	Elimination2
4011_1	['C(CC(C(C(C=O)O)N)O)=O']	['O', 'C(CC(C(N)=CC=O)O)=O']	Dehydration of Amines
4012_0	['C(CC(C(C(C=O)O)N)O)=O']	['O', 'C(CC=C(C(C=O)O)N)=O']	Elimination2
4012_1	['C(CC(C(C(C=O)O)N)O)=O']	['O', 'C(CC=C(C(C=O)O)N)=O']	Dehydration of Amines
4014_0	['C(CC(C(C(C=O)O)N)O)=O']	['O', 'C(C(C(C=CC=O)N)O)=O']	Elimination2
4016_0	['C1(CC(C(C(CO)O)O1)O)=O']	['O', 'C1C(C(CO)O)OC(C=1)=O']	Elimination2
4018_0	['C1(C(C(CO)O)OC(C1)O)=O']	['O', 'C1OC(C(C=1)=O)C(CO)O']	Elimination2
4020_0	['C1(CC(C(C(CO)O1)O)O)=O']	['O', 'C1C(C(CO)OC(C=1)=O)O']	Elimination2
4022_0	['C1(C(O)OC(CO)C(C1)O)=O']	['O', 'C1C(CO)OC(C(C=1)=O)O']	Elimination2
4024_0	['C1(C(C(CO)OC(C1)O)O)=O']	['O', 'C1OC(CO)C(C(C=1)=O)O']	Elimination2
4026_0	['C1(C(CO)OC(C(C1)O)O)=O']	['O', 'C1C(OC(C(C=1)=O)CO)O']	Elimination2
4028_0	['C1(CC(C(C(CO1)O)O)O)=O']	['O', 'C1C(C(COC(C=1)=O)O)O']	Elimination2
4030_0	['C1(C(O)OCC(C(C1)O)O)=O']	['O', 'C1C(COC(C(C=1)=O)O)O']	Elimination2
4032_0	['C1(C(C(COC(C1)O)O)O)=O']	['O', 'C1OCC(C(C(C=1)=O)O)O']	Elimination2
4034_0	['C1(C(C(O)OCC(C1)O)O)=O']	['O', 'C1COC(C(C(C=1)=O)O)O']	Elimination2
4036_0	['C1(C(COC(C(C1)O)O)O)=O']	['O', 'C1C(O)OCC(C(C=1)=O)O']	Elimination2
4038_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1C(C(OCC(C=1)=O)O)O']	Elimination2
4040_0	['C(C(C(CO)N)O)=O']	['O', 'C(CO)(N)=CC=O']	Elimination2
4040_1	['C(C(C(CO)N)O)=O']	['O', 'C(CO)(N)=CC=O']	Dehydration of Amines
4042_0	['C(C(C(CO)N)O)=O']	['O', 'C(C(C(N)=C)O)=O']	Elimination2
4042_1	['C(C(C(CO)N)O)=O']	['O', 'C(C(C(N)=C)O)=O']	Dehydration of Amines
4044_0	['C(CO)(C(C(C(CO)O)N)O)=O']	['O', 'C(C(CO)O)(N)=CC(CO)=O']	Elimination2
