Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G5	C1(C(O)OCC(C)(C1(C)O)O)=O	NYBYBNCBCYTFEI	865.731	-1.2791	-0.147	5	3	86.99	3.333	5	165.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.27820992117162535
G5	C(C)(C1(C(COC(C1)O)O)O)=O	SFAAORWAZFCCPI	343.585	-1.4673	-0.308	5	3	86.99	0.28065	5	167.16	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(O)OCC(C1(C)O)O)=O	LQXOBNWVTSWQJM	418.901	-1.5771	-0.038	5	3	86.99	0.95469	5	148.73	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G5	C(CC1(CC(C(CO1)O)O)O)=O	GGJIKHGOCKHGFZ	425.375	-1.587	-0.502	5	3	86.99	-4.8142	5	168.16	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G5	C(C1C(C)(O)OCC(C1O)O)=O	FZFJVBHKZJYWFE	370.27	-1.7721	-0.392	5	3	86.99	-5.0785	5	165.83	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C1C2(C(C(C(CO2)O)O1)O)O	CJJYSJZTQBZYCY	117.533	-2.0349	-0.099	5	3	79.15	0.22474	5	144.48	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8013762774380779
G5	C1C2(C(C(C(CO2)O1)O)O)O	NJSPVVCISFVTNQ	58584.6	-2.0349	-0.099	5	3	79.15	0.22481	5	149.94	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8013762774380779
G5	C(C1(CCC(C(CO)O1)O)O)=O	YJGNJPANEIFAKX	469.086	-1.7913	-0.502	5	3	86.99	-3.7562	5	169.58	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G5	C1(C(O)OC(CC1)C(CO)O)=O	OWMCNLLOIDOVGZ	426.437	-1.3403	-0.469	5	3	86.99	-0.44691	5	166.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G5	C(C1(CCC(CO)(CO1)O)O)=O	JSSNAMKPLKEFQW	69.9423	-1.818	-0.233	5	3	86.99	-7.039	5	166.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G5	C1(C(O)OC(CO)(CO)CC1)=O	KPHPHNCKSVZAHP	69.8564	-1.4016	-0.2	5	3	86.99	-5.6398	5	168.36	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797967
G5	C(CC1C(O)OCC(C1O)O)=O	MTGLNSSIYCGHQM	17.5806	-1.582	-0.415	5	3	86.99	-5.7102	5	165.89	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358655
G5	C(C1CC(O)OC(CO)C1O)=O	BRIGCECSQXNBHC	15.4141	-1.7863	-0.415	5	3	86.99	-3.4325	5	168.08	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C(C1CC(O)OCC1(CO)O)=O	LSSBBIKAVIRAHR	22.4904	-1.813	-0.146	5	3	86.99	-2.8289	5	167.29	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3908015505121202
G5	C1(C(O)OC(C)CC(C1O)O)=O	FGZTXJWKWHCXMS	395.923	-1.2084	-0.577	5	3	86.99	2.271	5	165.88	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G5	C1C(CC(C(C(O)O1)CO)O)O	FRAYRYXSKADQFJ	15.1675	-1.4821	-0.2	5	4	90.15	0.32103	5	171.27	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5284329301194216
G5	C1(C(O)OCCC(C1O)O)=O	JXFJDFJTGGAQBV	69.5039	-1.5331	-0.199	5	3	86.99	0.84371	5	147.81	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G5	C1(C(C)(O)OCCC(C1O)O)=O	DXBFYMFOJXABIJ	1110.11	-1.2688	-0.446	5	3	86.99	1.7544	5		176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(CO)(O)OCCC(C1)O)=O	IBMNDSPKIXRDKS	72.7285	-1.3434	-0.338	5	3	86.99	1.7614	5	167.27	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28047478841383805
G5	C1CC(C(C(C(O)O1)CO)O)O	DSFBWIVGBYXPDG	11.5339	-1.4821	-0.2	5	4	90.15	-0.35139	5	170.95	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5284329301194216
G5	C1C(CC(CC(CO)(O)O1)O)O	PYKXYQGCWWIQIW	60.5491	-1.4871	-0.287	5	4	90.15	-2.6353	5	173.14	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4215577135870982
G5	CC1(C(C(CC(CO1)O)O)O)O	TXVGTWWSCSIYNT	58.8909	-1.4125	-0.395	5	4	90.15	2.141	5	174.71	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4192928463448853
G5	C1CC(C(CC(CO)(O)O1)O)O	UBNKHQIKXMPQKW	53.3935	-1.4871	-0.287	5	4	90.15	-3.0097	5	173.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4215577135870982
G5	CC1(C(C(C(CCO1)O)O)O)O	DTTMEZULRSKITC	65.6041	-1.4125	-0.395	5	4	90.15	1.7128	5	172.73	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4192928463448853
G5	C(C1C(O)OCC(CC1O)O)=O	XLPNJHZFYHKIET	3.40898	-1.6944	-0.415	5	3	86.99	-1.7235	5	165.99	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G5	C(C1C(O)OCCC(C1O)O)=O	HDVOFGURJNWUSB	4.06759	-1.6944	-0.415	5	3	86.99	-2.4352	5	166.64	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G5	C1(C(O)OC(C)C(C(C1)O)O)=O	OVXIEKGPBXIACT	405.792	-1.2084	-0.577	5	3	86.99	2.5191	5	164.73	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G5	C(C1(CC(CC(CO1)O)O)O)=O	XQFGLZZJMJTYBL	54.3574	-1.6994	-0.502	5	3	86.99	-2.512	5	168.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1(C(C(C(O)OCC1)(C)O)O)=O	ULRBXRCSYCNFQL	402.896	-1.2351	-0.308	5	3	86.99	2.6725	5	165.37	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(C(C(C)(O)OCC1)O)O)=O	FQQMKOVMCQQITI	392.943	-1.2688	-0.446	5	3	86.99	2.4428	5	163.44	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716256
G5	C(C1(CC(C(CCO1)O)O)O)=O	MIXUJDYNKYTIOB	51.3764	-1.6994	-0.502	5	3	86.99	-2.9442	5	165.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(O)OCC(C(C)(C1)O)O)=O	DNEIJCKVGYXFNG	431.089	-1.2351	-0.308	5	3	86.99	1.5376	5	166.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(COC(C(C)(C1)O)O)O)=O	KBIXWJLJJGHHDT	401.433	-1.2351	-0.308	5	3	86.99	2.8407	5	165.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(COC(C(C1)O)(C)O)O)=O	ZYETZLPNXWBKET	55.1429	-1.2688	-0.446	5	3	86.99	3.2568	5	166.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(O)OCCC(C1CO)O)=O	IDZRDFPTSNHYRR	29.1576	-1.3384	-0.251	5	3	86.99	0.82583	5	164.91	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3873500049461615
G5	C(C1C(C(O)OCCC1O)O)=O	HDEJTQCLZXOWLM	18.9906	-1.6944	-0.415	5	3	86.99	-2.287	5	165.78	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G5	C(C1COC(CC(C1O)O)O)=O	KTHBTJWGJBLRNI	3.2181	-1.6944	-0.415	5	3	86.99	-2.1561	5	166.26	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C(C1COC(C(CC1O)O)O)=O	KDQOEDWOCLANKX	-0.772412	-1.6944	-0.415	5	3	86.99	-2.16	5	165.24	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C1(C(C(COC(C1)O)(C)O)O)=O	XGGPZVTVSGGVQK	379.349	-1.2351	-0.308	5	3	86.99	3.4256	5	166.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(COC(CC(CO)(C1)O)O)=O	ZSUFPSXYSSXQJT	23.5618	-1.3097	-0.2	5	3	86.99	-1.6687	5	166.33	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28047478841383827
G5	C1(COC(C)(C(C(C1)O)O)O)=O	IUTBWYHQWBSXLL	412.022	-1.2688	-0.446	5	3	86.99	3.3884	5	164.0	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.278209921171626
G5	C1(C(C(O)OCC(C)(C1)O)O)=O	PVILZOLPQDLHTF	409.175	-1.2351	-0.308	5	3	86.99	2.7394	5	166.13	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(COC(C(C(C)(C1)O)O)O)=O	NPOVVTXKCRSVOG	401.855	-1.2351	-0.308	5	3	86.99	3.6143	5	165.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1C(CO)(CC(CC(O)O1)O)O	BUPNEJGNYRTUCT	33.0499	-1.4534	-0.149	5	4	90.15	-2.4253	5	174.57	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4215577135870982
G5	C(C1C(CC(CC(O)O1)O)O)O	WNBAYEVNIMYFQZ	32.2376	-1.4267	-0.418	5	4	90.15	0.12721	5	174.97	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4227443919108435
G5	C(C1C(CC(CC(O1)O)O)O)=O	LFXMNQSXYKIZTG	33.2301	-1.639	-0.633	5	3	86.99	-1.6027	5	167.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G5	C1(C(C(C(O)OC(C)C1)O)O)=O	VZCKYZAAOIHUOA	50.77	-1.2084	-0.577	5	3	86.99	2.1479	5	164.07	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953711
G5	C(C1(CC(O)OCC(C1)O)O)=O	CIDNDKYGNICRGG	29.7072	-1.6657	-0.364	5	3	86.99	-2.6675	5	167.68	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1C(CC(CC(O)O1)O)O	RDZZZPSIYBQHFO	8.22054	-0.8247	-0.547	4	3	69.92	0.29493	4	145.81	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.1438775276239388
G5	C1CC(C(CC(O)O1)O)O	WKQYUMOKQFPAKP	9.57882	-0.8247	-0.547	4	3	69.92	-0.16506	4	145.81	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.14387752762393857
G5	C(C1(COC(CC(C1)O)O)O)=O	UDHGLRLOSWOMFM	32.8549	-1.6657	-0.364	5	3	86.99	-2.512	5	167.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(C(C)OC(C(C1)O)O)O)=O	QEJQFGYAPTZNGK	54.1307	-1.2084	-0.577	5	3	86.99	2.7674	5	166.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G5	C1C(CC(C(C(O)O1)O)O)O	TYPPDSLLLXMEQK	67.1513	-1.6768	-0.148	5	4	90.15	0.47741	5	154.05	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8013928168760989
G5	C1CC(C(C(C(O)O1)O)O)O	RZJAHIBZZLVXJB	64.1114	-1.6768	-0.148	5	4	90.15	-0.027982	5	152.2	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8013928168760986
G5	C1CC(CC(C(O)O1)O)O	LQGPQENZGKBUQI	28.6281	-0.8247	-0.547	4	3	69.92	-0.31999	4	146.5	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.1438775276239388
G5	C1C(C(CC(C(O)O1)O)O)O	XOKXYHUWYRHVMH	62.6057	-1.6768	-0.148	5	4	90.15	-3.1808	5	154.07	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8013928168760989
G5	C(C1(CC(O)OCCC1O)O)=O	BUXIGDMVSLSZMF	25.2494	-1.6657	-0.364	5	3	86.99	-2.9106	5	167.48	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C(C1(CCOC(CC1O)O)O)=O	WKOPWDUKPSTENN	33.6491	-1.6657	-0.364	5	3	86.99	-2.9106	5	167.16	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(O)OCCC(C1(C)O)O)=O	LTHUCQASRZAWJX	397.423	-1.2351	-0.308	5	3	86.99	2.8731	5	164.89	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.27820992117162535
G5	C(C1(CCC(C(CO1)O)O)O)=O	IDFRAEFBLYLGPI	64.5046	-1.6994	-0.502	5	3	86.99	-8.4021	5	165.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(O)OC(CO)C(CC1)O)=O	CTAPBMTYRNHCRX	66.3534	-1.283	-0.469	5	3	86.99	-0.26426	5	166.49	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28166146673758424
G5	C1(C(O)OCC(CO)(CC1)O)=O	RFLAJKNJKBBDFP	71.2763	-1.3097	-0.2	5	3	86.99	-3.0561	5	166.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2804747884138387
G5	C(C1CC(O)OCC(C1O)O)=O	LBCZQLLGJJVSMD	17.199	-1.6944	-0.415	5	3	86.99	-6.5287	5	166.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C1(C(CO)(C(C)(CO1)O)O)=O	NNPIKRQJFXTAQY	89.6011	-2.0551	0.114	5	3	86.99	2.8397	5	150.45	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6625747589450514
G5	C1(C(C(C)O)(C(C)(CO1)O)O)=O	GTDMFZXJHCBQDM	440.723	-1.6958	-0.264	5	3	86.99	1.4067	5	166.35	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1(C(C(CO)O)C(C)(CO1)O)=O	IYPVGJUTRNGYDS	21.9278	-1.7991	-0.207	5	3	86.99	1.7695	5	166.43	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39080155051211996
G5	C1(C(C)(C(C(C(C)O)O1)O)O)=O	BGWPIFYTYLPADA	443.533	-1.6691	-0.533	5	3	86.99	1.2565	5	167.86	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G5	C1(C(C)(C(CO1)(CCO)O)O)=O	OMOYMONWSNDGLF	421.489	-1.6007	-0.156	5	3	86.99	1.4256	5	167.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G5	C1(C(C)(C(C(CCO)O1)O)O)=O	YXNVJXYWQQVAGI	406.273	-1.574	-0.425	5	3	86.99	0.89753	5	168.17	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G5	C1(C(C)(C(C)(C(CO)O1)O)O)=O	ZKCBNJOVKDOYEI	397.473	-1.7304	-0.264	5	3	86.99	2.8825	5	166.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G5	C1(C(CCO)(C(C)(CO1)O)O)=O	RRYJTHHDRJDHAC	68.443	-1.6007	-0.156	5	3	86.99	1.2239	5	168.32	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G5	C1(C(C)(C(C(CO)O1)O)O)=O	WJBVKNHJSHYNHO	432.144	-2.0284	-0.155	5	3	86.99	2.1891	5	148.66	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G5	C1(C(C(C(C(C)O)O1)O)O)=O	VASLEPDZAKCNJX	74.6965	-1.9671	-0.424	5	3	86.99	-7.2855	5	148.92	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925424
G5	C1(C(C)(C(CO)(CO1)O)O)=O	HDZZPIDOECXQQH	420.74	-2.0551	0.114	5	3	86.99	2.7596	5	148.52	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6625747589450514
G5	C1(C(C(CO1)O)(CCO)O)=O	CUHSNLCFXWGFEC	62.8503	-1.8987	-0.047	5	3	86.99	-2.1307	5	148.93	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6660263045110094
G5	C1(C(CO)(C(CCO1)O)O)=O	IQEITGPWVZNVIN	83.927	-2.0111	-0.047	5	3	86.99	1.3673	5	147.92	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6625747589450514
G5	C1(C(C(C)(C(CO1)O)O)O)=O	YXCCMKZTRRIHFG	963.905	-1.9365	-0.155	5	3	86.99	-3.5109	5	147.99	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G5	C1(C(C(C)O)(C(CCO1)O)O)=O	FMDGAWCADWGAMV	424.803	-1.6518	-0.425	5	3	86.99	0.8826	5	166.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1(C(C(CO)O)C(CCO1)O)=O	GECISVIVCAVHTD	16.721	-1.7551	-0.368	5	3	86.99	0.44307	5	167.04	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39080155051211996
G5	C1(C(CO)(C(CC(C)O1)O)O)=O	ICXQDNHAIQVSMX	84.6535	-1.6864	-0.425	5	3	86.99	0.55013	5	167.12	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1(C(CCO)(C(CCO1)O)O)=O	SPXXMYLNKWHXJO	60.3989	-1.5567	-0.317	5	3	86.99	-0.62149	5	166.36	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G5	C1(C(C)(C(C(C(C)O1)O)O)O)=O	ONXBSBOMZUBLNG	936.922	-1.6118	-0.533	5	3	86.99	0.7825	5	170.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G5	C1(C(C)(C(CC(CO)O1)O)O)=O	YVPBFCSFXKKNOB	435.003	-1.6864	-0.425	5	3	86.99	0.026752	5	164.55	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G5	C1(C(C)(C(CO)(CCO1)O)O)=O	SLSMLQZVYZDRKZ	421.729	-1.7131	-0.156	5	3	86.99	-0.25849	5	165.39	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28047478841383827
G5	C1(C(C)(C(C)(C(CO1)O)O)O)=O	GKHRZYRXPJSXDR	2115.58	-1.6385	-0.264	5	3	86.99	2.2504	5	147.08	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C1(C(C)(C(C(CO1)O)O)O)=O	STVGZSLXQWAQFZ	915.351	-1.9365	-0.155	5	3	86.99	-0.46724	5	149.86	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G5	C1(C(C(C(C(C)O1)O)O)O)=O	ZVAHHEYPLKVJSO	91.7877	-1.9098	-0.424	5	3	86.99	-4.9691	5	147.61	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6614965700265845
G5	C1(C(C(C(CCO1)O)O)O)=O	RICOEXUMUYXQJB	84.7705	-1.8925	-0.316	5	3	86.99	-3.3985	5	147.82	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028387
G5	C1(C(C(CC(CO1)O)O)O)=O	FJEFAFRBXOLGJR	84.94	-1.8925	-0.316	5	3	86.99	-3.1623	5	147.54	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G5	C1(C(C)(C(CC(CO1)O)O)O)=O	QNFBXHNCGCAMEV	430.158	-1.5945	-0.425	5	3	86.99	3.6518	5	165.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716256
G5	C1(C(C)(C(C(CCO1)O)O)O)=O	KLEVMKFNCUWQAD	436.057	-1.5945	-0.425	5	3	86.99	3.1219	5	166.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G5	C(CC1C(C(C(C1O)O)O)O)=O	QJORUNZBBNMWKB	67.867	-2.1137	-0.422	5	4	97.99	-2.594	5	166.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8467826964113049
G5	C(C1C(CO)C(C(C1O)=O)O)=O	OELYONNTVXDHAE	28.1255	-2.2297	-0.255	5	3	94.83	-2.398	5	161.6	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8113883094466229
G5	C(C1CC(C(C1O)=O)(CO)O)=O	CBJFVCAQPHDOOO	58.3203	-2.201	-0.204	5	3	94.83	-5.23	5	162.23	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G5	C(C1CC(C(C1(CO)O)=O)O)=O	NXQDXYQMQZWBKM	67.3206	-2.201	-0.204	5	3	94.83	-2.0195	5	161.89	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G5	C(C1CC(C(C1(C=O)O)O)O)=O	YJQPUJMYRAAAQZ	64.2815	-2.557	-0.368	5	3	94.83	-3.0074	5	161.19	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G5	C(C1C(C(C(C1)=O)O)O)(O)=O	SCYWYZHAPISOCY	13.8255	-1.7096	-0.369	5	3	94.83	-0.46692	5	141.19	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	0.40579069720661115
G5	C(C(CO)C(CCC(O)=O)O)=O	FMYSNQMOKDFWNC	-14.7251	-1.3507	-0.501	5	3	94.83	-3.5545	5	172.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15602360779853403
G5	C(C(CCC(O)=O)(CO)CO)=O	XWVUAWWFPBRBER	-7.06316	-1.1442	-0.3	5	3	94.83	-9.9259	5	172.02	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15721028612227933
G5	C(C(CO)(CCCC=O)O)(O)=O	OSHOYXSCOOKJRX	61.1358	-1.1884	-0.45	5	3	94.83	-7.9775	5	173.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2628988243308577
G5	C(C(C=C)(CCC(O)=O)O)(O)=O	POCJCRBYUUMJEQ	30.2822	-0.5845	-0.663	5	3	94.83	-5.4894	5	167.62	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.7642526335412825
G5	C(CC(CO)CC(C=O)O)(O)=O	OEWHGYPXZSNXLF	1.26613	-1.3507	-0.501	5	3	94.83	-6.8083	5	170.13	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15602360779853403
G5	C(C(C)(C(CO)CC(O)=O)O)=O	SQUJMWNZKKTCCF	6.07932	-1.4245	-0.34	5	3	94.83	-5.5398	5	173.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G5	C(CCC(C(C(C)O)=O)O)(O)=O	BMOJKNINNSZCHU	19.5026	-1.1237	-0.663	5	3	94.83	-1.3049	5	172.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730702
G5	C(CCC(C(CO)=O)(C)O)(O)=O	VVFCZXVWDSJNND	21.9987	-1.1024	-0.394	5	3	94.83	2.2907	5	172.13	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2663503698968155
